2026-03-26 11:12:26,547 | INFO | rag_pipeline | Logger initialisé avec succès
2026-03-26 15:35:34,687 | INFO | rag_pipeline | 2 documents après déduplication
2026-03-26 15:35:37,607 | INFO | rag_pipeline | Question ID 17 -> Success: True
2026-03-26 15:35:38,038 | INFO | rag_pipeline | Top 3 documents récupérés
2026-03-26 15:35:38,038 | INFO | rag_pipeline | 3 documents après déduplication
2026-03-26 15:35:42,374 | INFO | rag_pipeline | Question ID 18 -> Success: True
2026-03-26 15:35:42,754 | INFO | rag_pipeline | Top 3 documents récupérés
2026-03-26 15:35:42,760 | INFO | rag_pipeline | 3 documents après déduplication
2026-03-26 15:35:44,940 | INFO | rag_pipeline | Question ID 19 -> Success: False
2026-03-26 15:35:44,963 | INFO | rag_pipeline | ✅ Évaluation terminée. Résultats sauvegardés dans evaluation/rag_eval_results.json
2026-03-26 15:35:44,966 | INFO | rag_pipeline | 📊 Total questions : 19
2026-03-26 15:35:44,966 | INFO | rag_pipeline | 📊 Réponses correctes : 13
2026-03-26 15:35:44,966 | INFO | rag_pipeline | 📊 Accuracy globale : 68.42%
2026-03-26 23:06:08,964 | INFO | rag_pipeline | Logger initialisé avec succès
2026-03-26 23:08:34,129 | INFO | rag_pipeline | Logger initialisé avec succès
2026-03-26 23:09:07,134 | INFO | rag_pipeline | 
 Collecte des événements depuis OpenAgenda...
2026-03-26 23:09:07,134 | INFO | rag_pipeline | ✅ 2 événements collectés
2026-03-26 23:09:07,166 | INFO | rag_pipeline | ✅ DataFrame créée (2 événements)
2026-03-26 23:09:07,198 | INFO | rag_pipeline | 💾 Dataset sauvegardé dans C:\Users\DTYN0763\AppData\Local\Temp\pytest-of-DTYN0763\pytest-16\test_save_dataset0\test_events.csv
2026-03-26 23:09:07,229 | INFO | rag_pipeline | ✅ DataFrame créée (2 événements)
2026-03-26 23:09:07,261 | INFO | rag_pipeline | ✅ DataFrame créée (2 événements)
2026-03-26 23:09:07,277 | INFO | rag_pipeline | ✅ DataFrame créée (2 événements)
2026-03-26 23:09:07,277 | INFO | rag_pipeline | 3 documents après déduplication
2026-03-26 23:09:07,293 | INFO | rag_pipeline | Top 1 documents récupérés
2026-03-26 23:09:07,308 | INFO | rag_pipeline | 1 documents après déduplication
2026-03-26 23:09:07,356 | INFO | rag_pipeline | ✅ 1 événements chargés
2026-03-26 23:09:07,356 | INFO | rag_pipeline | ✅ 2 chunks générés
2026-03-26 23:09:07,372 | INFO | rag_pipeline | ✅ Batch 1 OK (1)
2026-03-26 23:09:07,372 | INFO | rag_pipeline | 🎯 1 embeddings générés
2026-03-26 23:09:07,372 | INFO | rag_pipeline | ✅ FAISS index créé (2 vecteurs)
2026-03-26 23:09:07,388 | INFO | rag_pipeline | 💾 Index FAISS sauvegardé
2026-03-26 23:09:51,659 | INFO | rag_pipeline | Logger initialisé avec succès
2026-03-26 23:09:51,659 | INFO | rag_pipeline | 🚀 Démarrage pipeline collecte d'événements
2026-03-26 23:09:51,662 | INFO | rag_pipeline | 
 Collecte des événements depuis OpenAgenda...
2026-03-26 23:09:53,318 | INFO | rag_pipeline | ✅ 100 événements collectés
2026-03-26 23:09:53,323 | INFO | rag_pipeline | ✅ DataFrame créée (100 événements)
2026-03-26 23:09:53,332 | INFO | rag_pipeline | 💾 Dataset sauvegardé dans data\events_clean.csv
2026-03-26 23:09:53,332 | INFO | rag_pipeline | 📝 Génération des fichiers Markdown...
2026-03-26 23:09:53,392 | INFO | rag_pipeline | ✅ 100 fichiers Markdown générés dans data\docs_md
2026-03-26 23:09:53,392 | INFO | rag_pipeline | 
🎯 Pipeline terminé avec succès
2026-03-26 23:10:13,501 | INFO | rag_pipeline | Logger initialisé avec succès
2026-03-26 23:10:13,517 | INFO | rag_pipeline | 🚀 Démarrage pipeline RAG indexing
2026-03-26 23:10:13,580 | INFO | rag_pipeline | ✅ 100 événements chargés
2026-03-26 23:10:13,596 | INFO | rag_pipeline | ✅ 298 chunks générés
2026-03-26 23:10:15,013 | INFO | rag_pipeline | ✅ Batch 1 OK (20)
2026-03-26 23:10:15,665 | INFO | rag_pipeline | ✅ Batch 2 OK (20)
2026-03-26 23:10:16,302 | INFO | rag_pipeline | ✅ Batch 3 OK (20)
2026-03-26 23:10:18,354 | INFO | rag_pipeline | ✅ Batch 4 OK (20)
2026-03-26 23:10:19,023 | INFO | rag_pipeline | ✅ Batch 5 OK (20)
2026-03-26 23:10:19,612 | INFO | rag_pipeline | ✅ Batch 6 OK (20)
2026-03-26 23:10:20,266 | INFO | rag_pipeline | ✅ Batch 7 OK (20)
2026-03-26 23:10:20,872 | INFO | rag_pipeline | ✅ Batch 8 OK (20)
2026-03-26 23:10:21,733 | INFO | rag_pipeline | ✅ Batch 9 OK (20)
2026-03-26 23:10:22,353 | INFO | rag_pipeline | ✅ Batch 10 OK (20)
2026-03-26 23:10:22,972 | INFO | rag_pipeline | ✅ Batch 11 OK (20)
2026-03-26 23:10:23,576 | INFO | rag_pipeline | ✅ Batch 12 OK (20)
2026-03-26 23:10:24,195 | INFO | rag_pipeline | ✅ Batch 13 OK (20)
2026-03-26 23:10:24,829 | INFO | rag_pipeline | ✅ Batch 14 OK (20)
2026-03-26 23:10:25,462 | INFO | rag_pipeline | ✅ Batch 15 OK (18)
2026-03-26 23:10:25,462 | INFO | rag_pipeline | 🎯 298 embeddings générés
2026-03-26 23:10:25,479 | INFO | rag_pipeline | 💾 Embeddings sauvegardés : vector_store\events_embeddings.pkl
2026-03-26 23:10:25,479 | INFO | rag_pipeline | 📂 Construction index FAISS...
2026-03-26 23:10:25,479 | INFO | rag_pipeline | ✅ FAISS index créé (298 vecteurs)
2026-03-26 23:10:25,493 | INFO | rag_pipeline | 💾 Index FAISS sauvegardé
2026-03-26 23:10:25,493 | INFO | rag_pipeline | 
🎯 Pipeline terminé avec succès
2026-03-26 23:10:48,712 | INFO | rag_pipeline | Logger initialisé avec succès
2026-03-26 23:10:48,870 | INFO | rag_pipeline | ✅ Index FAISS chargé (298 vecteurs)
2026-03-26 23:10:58,901 | INFO | rag_pipeline | Top 3 documents récupérés
2026-03-26 23:10:58,901 | INFO | rag_pipeline | 3 documents après déduplication
2026-03-26 23:12:40,739 | INFO | rag_pipeline | Logger initialisé avec succès
2026-03-26 23:12:40,806 | INFO | rag_pipeline | ✅ Dataset chargé : 19 questions
2026-03-26 23:12:40,806 | INFO | rag_pipeline | ✅ Index FAISS chargé (298 vecteurs)
2026-03-26 23:12:41,389 | INFO | rag_pipeline | Top 3 documents récupérés
2026-03-26 23:12:41,389 | INFO | rag_pipeline | 2 documents après déduplication
2026-03-26 23:12:43,777 | INFO | rag_pipeline | Question ID 1 -> Success: True
2026-03-26 23:12:44,075 | INFO | rag_pipeline | Top 3 documents récupérés
2026-03-26 23:12:44,075 | INFO | rag_pipeline | 3 documents après déduplication
2026-03-26 23:12:48,270 | INFO | rag_pipeline | Question ID 2 -> Success: True
2026-03-26 23:12:48,582 | INFO | rag_pipeline | Top 3 documents récupérés
2026-03-26 23:12:48,582 | INFO | rag_pipeline | 2 documents après déduplication
2026-03-26 23:12:50,181 | INFO | rag_pipeline | Question ID 3 -> Success: True
2026-03-26 23:12:50,468 | INFO | rag_pipeline | Top 3 documents récupérés
2026-03-26 23:12:50,468 | INFO | rag_pipeline | 2 documents après déduplication
2026-03-26 23:12:51,266 | INFO | rag_pipeline | Question ID 4 -> Success: False
2026-03-26 23:12:51,680 | INFO | rag_pipeline | Top 3 documents récupérés
2026-03-26 23:12:51,680 | INFO | rag_pipeline | 3 documents après déduplication
2026-03-26 23:12:53,868 | INFO | rag_pipeline | Question ID 5 -> Success: True
2026-03-26 23:12:54,130 | INFO | rag_pipeline | Top 3 documents récupérés
2026-03-26 23:12:54,130 | INFO | rag_pipeline | 2 documents après déduplication
2026-03-26 23:12:56,051 | INFO | rag_pipeline | Question ID 6 -> Success: True
2026-03-26 23:12:56,313 | INFO | rag_pipeline | Top 3 documents récupérés
2026-03-26 23:12:56,313 | INFO | rag_pipeline | 3 documents après déduplication
2026-03-26 23:13:00,120 | INFO | rag_pipeline | Question ID 7 -> Success: True
2026-03-26 23:13:00,383 | INFO | rag_pipeline | Top 3 documents récupérés
2026-03-26 23:13:00,383 | INFO | rag_pipeline | 3 documents après déduplication
2026-03-26 23:13:02,700 | INFO | rag_pipeline | Question ID 8 -> Success: True
2026-03-26 23:13:03,051 | INFO | rag_pipeline | Top 3 documents récupérés
2026-03-26 23:13:03,051 | INFO | rag_pipeline | 2 documents après déduplication
2026-03-26 23:13:04,989 | INFO | rag_pipeline | Question ID 9 -> Success: True
2026-03-26 23:13:05,260 | INFO | rag_pipeline | Top 3 documents récupérés
2026-03-26 23:13:05,260 | INFO | rag_pipeline | 2 documents après déduplication
2026-03-26 23:13:06,780 | INFO | rag_pipeline | Question ID 10 -> Success: True
2026-03-26 23:13:07,051 | INFO | rag_pipeline | Top 3 documents récupérés
2026-03-26 23:13:07,051 | INFO | rag_pipeline | 2 documents après déduplication
2026-03-26 23:13:09,434 | INFO | rag_pipeline | Question ID 11 -> Success: True
2026-03-26 23:13:09,910 | INFO | rag_pipeline | Top 3 documents récupérés
2026-03-26 23:13:09,910 | INFO | rag_pipeline | 2 documents après déduplication
2026-03-26 23:13:11,581 | INFO | rag_pipeline | Question ID 12 -> Success: True
2026-03-26 23:13:11,867 | INFO | rag_pipeline | Top 3 documents récupérés
2026-03-26 23:13:11,867 | INFO | rag_pipeline | 3 documents après déduplication
2026-03-26 23:13:13,537 | INFO | rag_pipeline | Question ID 13 -> Success: True
2026-03-26 23:13:13,823 | INFO | rag_pipeline | Top 3 documents récupérés
2026-03-26 23:13:13,823 | INFO | rag_pipeline | 2 documents après déduplication
2026-03-26 23:13:14,587 | INFO | rag_pipeline | Question ID 14 -> Success: False
2026-03-26 23:13:14,873 | INFO | rag_pipeline | Top 3 documents récupérés
2026-03-26 23:13:14,873 | INFO | rag_pipeline | 3 documents après déduplication
2026-03-26 23:13:15,780 | INFO | rag_pipeline | Question ID 15 -> Success: False
2026-03-26 23:13:16,051 | INFO | rag_pipeline | Top 3 documents récupérés
2026-03-26 23:13:16,051 | INFO | rag_pipeline | 3 documents après déduplication
2026-03-26 23:13:16,703 | INFO | rag_pipeline | Question ID 16 -> Success: False
2026-03-26 23:13:17,005 | INFO | rag_pipeline | Top 3 documents récupérés
2026-03-26 23:13:17,005 | INFO | rag_pipeline | 2 documents après déduplication
2026-03-26 23:13:18,688 | INFO | rag_pipeline | Question ID 17 -> Success: True
2026-03-26 23:13:19,292 | INFO | rag_pipeline | Top 3 documents récupérés
2026-03-26 23:13:19,292 | INFO | rag_pipeline | 3 documents après déduplication
2026-03-26 23:13:21,678 | INFO | rag_pipeline | Question ID 18 -> Success: True
2026-03-26 23:13:22,089 | INFO | rag_pipeline | Top 3 documents récupérés
2026-03-26 23:13:22,089 | INFO | rag_pipeline | 3 documents après déduplication
2026-03-26 23:13:23,784 | INFO | rag_pipeline | Question ID 19 -> Success: False
2026-03-26 23:13:23,792 | INFO | rag_pipeline | ✅ Évaluation terminée. Résultats sauvegardés dans evaluation/rag_eval_results.json
2026-03-26 23:13:23,793 | INFO | rag_pipeline | 📊 Total questions : 19
2026-03-26 23:13:23,795 | INFO | rag_pipeline | 📊 Réponses correctes : 14
2026-03-26 23:13:23,796 | INFO | rag_pipeline | 📊 Accuracy globale : 73.68%
